LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
1144574006,4121 LIMITED LIABILITY CO,ALBUQUERQUE,NM,87110,WELLS FARGO BANK NATL ASSOC,SD,551112,4/18/1997,1997,306,3,1,0,0,1,0,0,N,,6/30/1998,395000,P I F,0,433459,325094
1144575002,California Warewashing and Lau,NORTHRIDGE,CA,91324,BANK OF AMERICA NATL ASSOC,NC,335228,12/29/2004,2005,84,7,1,0,7,1,1,Y,N,,1/31/2005,8390,P I F,0,7000,3500
1144585005,VINCENT PAQUETTE DBA SIMPLY HO,ROCHESTER,NH,3867,CITIZENS BANK NATL ASSOC,RI,236118,12/29/2004,2005,84,1,1,0,1,1,1,N,N,,2/28/2005,45000,P I F,0,45000,22500
1144595008,Jose Guadarrama dba Happy Mobi,LAS VEGAS,NV,89104,BANK OF AMERICA NATL ASSOC,NC,811192,12/29/2004,2005,84,6,1,0,6,1,1,N,N,,1/31/2005,33000,P I F,0,33000,16500
1144604002,CD WAREHOUSE,SAN ANGELO,TX,76901,TEXAS STATE BANK,TX,451220,4/18/1997,1997,84,3,1,0,0,1,0,N,Y,,11/30/1998,60000,P I F,0,60000,48000
1144605009,Janine Gerade d/b/a Janine's F,NEEDHAM,MA,2492,SANTANDER BANK NATL ASSOC,PA,453110,12/29/2004,2005,5,2,2,0,2,1,1,N,N,17-Nov-09,3/31/2005,28000,CHGOFF,17117,28000,14000
1144624008,THAT FACE,WOONSOCKET,RI,2895,SANTANDER BANK NATL ASSOC,DE,0,4/18/1997,1997,84,2,1,0,0,1,0,N,Y,,7/31/1997,30000,P I F,0,30000,24000
1144625004,PAUL J. CORLISS DBA PAUL J. CO,PROCTOR,VT,5765,CITIZENS BANK NATL ASSOC,RI,113310,12/30/2004,2005,84,1,1,0,1,1,1,N,N,,1/31/2005,45000,P I F,0,45000,38250
1144634000,PETER SHIRE STUDIO,LOS ANGELES,CA,90026,MUFG UNION BANK NATL ASSOC,CA,541921,4/18/1997,1997,300,4,1,0,0,1,0,N,N,,5/31/1997,240000,P I F,0,240000,180000
1144635007,Suzan Bowers dba Sam's Quick S,KENDUSKEAG,ME,4450,BANK OF AMERICA NATL ASSOC,RI,445120,12/30/2004,2005,9,6,2,0,6,1,2,N,N,19-Sep-07,1/31/2005,11500,CHGOFF,7000,11500,5750
1144645010,GLOBAL COMMUNICATION,ENDICOTT,NY,13760,CITIZENS BANK NATL ASSOC,RI,541870,12/30/2004,2005,84,2,1,0,2,1,1,N,N,,10/31/2005,9625,P I F,0,20000,10000
1144665005,WILLIAM R. HEFFRON JR. DBA PIZ,NORTH CHILI,NY,14514,CITIZENS BANK NATL ASSOC,RI,722213,12/30/2004,2005,50,15,1,0,15,1,1,Y,N,17-Apr-09,12/31/2005,50099,CHGOFF,1318,50000,25000
1144675008,RI QIANG WU DBA NEW ORIENTAL B,NORRISTOWN,PA,19403,CITIZENS BANK NATL ASSOC,RI,722212,12/30/2004,2005,84,15,1,0,15,1,1,N,N,,1/31/2005,27500,P I F,0,27500,13750
1144695003,"NORTH SHORE ADVISORY GROUP, IN",BEDFORD,MA,1730,CITIZENS BANK NATL ASSOC,RI,541219,12/30/2004,2005,84,5,2,0,5,1,1,N,N,,1/31/2005,24982,P I F,0,25000,12500
1144715007,NICHOLAS' J. D'ORAZIO,KENNETT SQUARE,PA,19348,CITIZENS BANK OF PENNSYLVANIA,PA,621111,12/30/2004,2005,84,20,1,0,22,1,1,N,N,,1/31/2005,100000,P I F,0,100000,50000
1144735002,"N-TEL COMMUNICATIONS, INC.",CLIFTON,TX,76634,CAPITAL ONE NATL ASSOC,VA,812990,12/30/2004,2005,84,3,1,0,3,1,1,Y,N,,3/31/2005,47988,P I F,0,35000,17500
1144745005,"Universal Affairs Automotive,",NORCROSS,GA,30093,BANK OF AMERICA NATL ASSOC,NC,811111,12/30/2004,2005,49,9,1,0,12,1,1,Y,N,8-Mar-08,1/31/2005,31000,CHGOFF,25000,25000,12500
1144764004,INTERSTATE RECOVERY SERVICE,RIVERSIDE,CA,92509,CDC SMALL BUS. FINAN CORP,CA,561440,4/18/1997,1997,240,28,1,3,25,1,0,N,N,,2/11/1998,83000,P I F,0,83000,83000
1144765000,LAURA BROWN DBA SUNSATIONAL TA,JOHNSON CITY,NY,13790,CITIZENS BANK NATL ASSOC,RI,812199,12/30/2004,2005,84,2,1,0,2,1,1,N,N,,12/31/2008,10000,P I F,0,10000,5000
1144785006,LAURA BROWN DBA SUNSATIONAL TA,JOHNSON CITY,NY,13790,CITIZENS BANK NATL ASSOC,RI,812199,12/30/2004,2005,60,2,1,0,2,1,1,N,N,,1/31/2005,38000,P I F,0,38000,19000
1144795009,"Delta Seven, Inc.",SAINT PETERSBURG,FL,33701,BANK OF AMERICA NATL ASSOC,NC,541620,12/30/2004,2005,84,4,1,0,4,1,1,N,N,,1/31/2005,10000,P I F,0,10000,5000
1144815002,LAURA BROWN DBA SUNSATIONAL TA,JOHNSON CITY,NY,13790,CITIZENS BANK NATL ASSOC,RI,812199,12/30/2004,2005,84,2,1,0,2,1,1,N,N,,4/30/2006,5000,P I F,0,5000,2500
1144825005,"Emory-Wilbert Vault Company, I",BECKLEY,WV,25801,JPMORGAN CHASE BANK NATL ASSOC,IL,327999,12/30/2004,2005,84,6,1,0,6,1,2,N,N,,2/28/2005,141800,P I F,0,141800,70900
1144834001,YELTON COMFORT INN,SEDALIA,MO,65301,"RURAL MISSOURI, INC.",MO,0,4/18/1997,1997,240,11,2,11,0,67750,0,N,N,,3/17/1999,576000,P I F,0,679000,679000
1144835008,John B. Miller,Livonia,MI,48154,"PNC BANK, NATIONAL ASSOCIATION",DE,238220,12/30/2004,2005,12,1,1,0,1,1,1,Y,N,14-May-09,3/31/2005,17837,CHGOFF,8420,10000,5000
1144854007,SCREW-MATIC CORP.,DANVERS,MA,1923,DANVERSBANK,MA,333995,4/18/1997,1997,72,17,1,0,0,1,0,N,N,,7/31/1997,525000,P I F,0,525000,393750
1144855003,"R&L SHARPENING SERVICES, LLC",CHARLESTOWN,NH,3603,CITIZENS BANK NATL ASSOC,RI,811411,12/30/2004,2005,60,2,2,0,3,1,1,N,N,,1/31/2005,63000,P I F,0,63000,31500
1144865006,"AMA Services, Inc.",Redford,MI,48240,CAPITAL ONE NATL ASSOC,VA,447110,12/30/2004,2005,38,4,1,0,4,1,1,N,N,8-Dec-08,1/31/2005,100000,CHGOFF,85653,100000,50000
1144874002,NORTH TRENTON LAUNDROMAT,TRENTON,NJ,8609,WELLS FARGO BANK NATL ASSOC,SD,812310,4/18/1997,1997,84,2,2,0,0,1,0,N,N,,6/25/1997,156500,P I F,0,156500,117375
1144884005,FIRST IMPRESSION PRINTING,ANTIGO,WI,54409,BMO HARRIS BK NATL ASSOC,IL,541810,4/18/1997,1997,120,2,1,0,0,1,0,N,Y,,6/30/1998,49000,P I F,0,49000,39200
1144885001,"PENQUIN DRIVE-IN RESTAURANT, L",MANITOWOC,WI,54220,BMO HARRIS BK NATL ASSOC,IL,722110,12/30/2004,2005,31,12,1,1,12,1,1,N,N,18-Jul-13,3/31/2005,144000,CHGOFF,103195,144000,122400
1144895004,"Holbrook Asphalt, LLC",Washington,UT,84780,CAPITAL ONE NATL ASSOC,VA,238990,12/30/2004,2005,84,15,1,0,15,1,2,N,N,,1/31/2005,100000,P I F,0,100000,50000
1144914001,COBB ENVIRONMENTAL & TECHNICAL,CYPRESS,TX,77429,BANCORPSOUTH BANK,MS,0,4/18/1997,1997,42,1,2,0,0,1,0,N,Y,,5/31/1997,40000,P I F,0,40000,32000
1144915008,"S. E. KISSINGER, INC. DBA THE",READING,PA,19601,CITIZENS BANK NATL ASSOC,RI,238220,12/30/2004,2005,60,8,1,0,8,1,1,N,N,,1/31/2005,30000,P I F,0,30000,15000
1144924004,YARD MEDIC INC,WOLCOTT,CT,6716,BANK OF AMERICA NATL ASSOC,CT,0,4/18/1997,1997,108,10,1,0,0,1,0,N,Y,,6/30/1997,50000,P I F,0,50000,40000
1144925000,OMNI FITNESS CLUB,MUSKEGON,MI,49444,MICHIGAN COMMERCE BANK,MI,713940,12/30/2004,2005,84,31,1,0,31,1,1,Y,N,,1/31/2006,10000,P I F,0,10000,5000
1144934007,"BROTHERS CHIMNEY SERVICES, INC",SOUTH SETAUKET,NY,11720,JPMORGAN CHASE BANK NATL ASSOC,IL,0,4/18/1997,1997,36,2,1,0,0,1,0,Y,N,,8/31/1997,43030,P I F,0,35000,17500
1144935003,Jeffrey Niedermier and Annette,Tecumseh,MI,49286,CAPITAL ONE NATL ASSOC,VA,323119,12/30/2004,2005,19,3,1,0,3,1,1,N,N,17-Jul-10,1/31/2005,50000,CHGOFF,36501,50000,25000
1144944010,"CERAMIC MUG, INC, THE",AUSTIN,TX,78701,WELLS FARGO BANK NATL ASSOC,TX,327112,4/18/1997,1997,60,3,2,0,0,1,0,N,Y,,7/31/1997,45500,P I F,0,45500,36400
1144945006,"Star One Foods, Inc. dba Quizn",Collinsville,IL,62234,CAPITAL ONE NATL ASSOC,VA,722211,12/30/2004,2005,84,15,1,0,15,68020,1,N,N,,1/31/2005,100000,P I F,0,100000,50000
1144955009,"THE HOMESMITHS, LLC",STUYVESANT FALLS,NY,12174,CITIZENS BANK NATL ASSOC,RI,236118,12/30/2004,2005,84,1,1,0,1,1,1,N,N,,12/31/2008,10000,P I F,0,10000,5000
1144965001,Kenneth M. Calkins dba J K Ele,RANCHO CORDOVA,CA,95742,CAPITAL ONE NATL ASSOC,VA,332322,12/30/2004,2005,108,3,1,0,3,1,1,N,N,,1/31/2005,100000,P I F,0,100000,50000
1144974008,CONSTRUCTION FORKLIFT SERVICES,SANTA ANA,CA,92704,SOUTHLAND ECONOMIC DEVEL CORP,CA,0,4/18/1997,1997,240,11,1,1,10,1,0,N,N,,12/17/1997,237000,P I F,0,237000,237000
1144975004,Dennis Hilleary,Kankakee,IL,60901,"PNC BANK, NATIONAL ASSOCIATION",DE,484110,12/30/2004,2005,60,1,1,0,1,1,1,Y,N,,1/31/2005,20000,P I F,0,20000,10000
1144984000,BRADSHAW MOUNTAIN ANIMAL HOSPI,PRESCOTT VALLEY,AZ,86314,WELLS FARGO BANK NATL ASSOC,SD,541940,4/18/1997,1997,240,1,2,0,0,1,0,0,N,,12/31/1997,520000,P I F,0,520000,390000
1144985007,"ANI-MALL VETERINARY MEDICINE,",MIDDLETOWN,NY,10940,CITIZENS BANK NATL ASSOC,RI,541940,12/30/2004,2005,84,34,1,0,34,1,1,N,N,,1/31/2005,70445,P I F,0,75000,37500
1144994003,F & W MECHANICAL CORP,CLARKSBURG,NJ,8510,BANCO POPULAR NORTH AMERICA,NJ,235110,4/18/1997,1997,84,13,1,0,0,1,0,0,N,,10/31/1997,200000,P I F,0,200000,150000
1144995010,"Groovy Pita, Inc. dba Striplin",CHARLOTTE,NC,28205,BANK OF AMERICA NATL ASSOC,NC,541519,12/30/2004,2005,84,1,1,0,1,1,1,Y,N,,2/28/2005,87200,P I F,0,50000,25000
1145004001,LEWIS CHEM DRY,UPLAND,CA,91786,ENTERPRISE FUNDING CORPORATION,CA,561740,4/18/1997,1997,240,10,1,0,10,16033,0,N,N,,6/17/1998,96000,P I F,0,103000,103000
1145005008,"WORLD CUP FLAG FOOTBALL, INC.",LONDONDERRY,NH,3053,CITIZENS BANK NATL ASSOC,RI,711211,12/30/2004,2005,113,1,2,0,1,1,1,N,N,,1/31/2005,10000,P I F,0,10000,5000
1145014004,LA DELICIOSA BAKERY,MIAMI,FL,33184,ISRAEL DISCOUNT BK OF NEW YORK,NY,0,4/18/1997,1997,84,3,1,0,0,1,0,N,Y,,8/31/1997,40000,P I F,0,40000,32000
1145015000,"ANI-MALL VETERINARY MEDICINE,",MIDDLETOWN,NY,10940,CITIZENS BANK NATL ASSOC,RI,541940,12/30/2004,2005,84,34,1,0,34,1,1,N,N,,3/31/2005,1144,,0,5000,2500
1145025003,"Toyz of Michigan, LLC",St Clair Shores,MI,48081,"PNC BANK, NATIONAL ASSOCIATION",DE,517212,12/30/2004,2005,18,5,2,0,5,89785,2,Y,N,22-Aug-08,1/31/2005,21438,CHGOFF,19190,20000,10000
1145034010,"CSP GRAPHICS, INC.",CLEVELAND,OH,44115,KEYBANK NATIONAL ASSOCIATION,OH,0,4/18/1997,1997,84,5,1,0,0,1,0,0,N,,5/31/1997,48000,P I F,0,48000,24000
1145035006,"BREADMAKERS, LLC. DBA GREAT HA",DRAPER,UT,84020,ZIONS FIRST NATIONAL BANK,UT,311811,12/30/2004,2005,96,2,2,1,8,35711,1,N,N,,1/31/2005,145686,P I F,0,145700,123845
1145045009,"J. V. ELECTRIC CO., INC.",NEWPORT,RI,2840,CITIZENS BANK NATL ASSOC,RI,238210,12/30/2004,2005,84,6,1,0,6,1,1,N,N,,1/31/2005,30000,P I F,0,30000,15000
1145054005,HUMPTY DUMPTY DAY CARE,WILSON,NC,27893,"BUSINESS LOAN CENTER, LLC",SC,624410,4/18/1997,1997,300,1,1,0,0,1,0,N,N,,6/30/1997,100000,P I F,0,100000,80000
1145055001,BOSTON METRO FLAG FOOTBALL LEA,LONDONDERRY,NH,3053,CITIZENS BANK NATL ASSOC,RI,713990,12/30/2004,2005,26,1,1,0,1,1,1,N,N,20-May-14,1/31/2005,15000,CHGOFF,3284,15000,7500
1145064008,"AUTOMECHA, LTD.",OXFORD,NY,13830,"NBT BANK, NATIONAL ASSOCIATION",NY,0,4/18/1997,1997,84,50,1,0,0,1,0,N,N,,5/31/1997,400000,P I F,0,400000,300000
1145074000,"GIEFING'S PROJECTS, INC.",EDGERTON,KS,66021,GREAT SOUTHERN BANK,KS,333512,4/18/1997,1997,6,14,1,0,0,1,0,N,N,,5/31/1997,115000,P I F,0,115000,86250
1145084003,SHYAM FOOD CORPORATION,GLENVIEW,IL,60025,BMO HARRIS BK NATL ASSOC,IL,0,4/18/1997,1997,60,2,1,0,0,78760,0,N,Y,,1/31/1999,81000,P I F,0,81000,64800
1145085010,"FLAG FOOTBALL MAGAZINE, INC.",LONDONDERRY,NH,3053,CITIZENS BANK NATL ASSOC,RI,511120,12/30/2004,2005,137,1,1,0,1,1,1,N,N,,1/31/2005,25000,P I F,0,25000,21000
1145093010,MEYER DITCHER COMPANY,FAIRFIELD,MT,59436,TETON BANKS,MT,0,1/12/1981,1981,168,6,1,0,0,0,0,N,N,25-Jan-89,1/14/1981,108000,CHGOFF,82662,108000,97200
1145094006,DESERT LAKES DRIVING RANGE,"MOSES LAKE,",WA,98837,U.S. BANK NATIONAL ASSOCIATION,OH,0,4/18/1997,1997,235,8,2,0,0,1,0,N,N,29-Mar-01,9/30/1997,525000,CHGOFF,370497,525000,393750
1145095002,"Sasha California, Inc.",Los Angeles,CA,90007,CALIFORNIA BANK & TRUST,CA,315999,12/30/2004,2005,67,5,1,0,5,1,1,N,N,29-Jul-10,1/31/2005,120000,CHGOFF,107678,120000,60000
1145104007,"202 DRIVING RANGE,DBA",ORANGE,MA,1364,"TD BANK, NATIONAL ASSOCIATION",MA,0,4/18/1997,1997,60,4,2,0,0,1,0,N,N,,4/30/1997,58000,P I F,0,58000,46400
1145105003,"NAGEEB N. SWADE, D.D.S, INC.",TOLEDO,OH,43623,CITIZENS BANK NATL ASSOC,RI,621210,12/30/2004,2005,84,2,1,0,2,1,1,N,N,,12/31/2008,57000,P I F,0,57000,28500
1145114010,"CYCLE ESCAPE, INC.",MONTGOMERY,AL,36109,WELLS FARGO BANK NATL ASSOC,AL,451110,4/18/1997,1997,60,6,1,0,0,1,0,N,Y,,1/31/1998,85000,P I F,0,85000,68000
1145115006,"MMLM SERVICES, INC.",CANTON,OH,44720,CITIZENS BANK NATL ASSOC,RI,812310,12/30/2004,2005,34,15,1,0,15,1,1,Y,N,19-Aug-10,1/31/2005,84901,CHGOFF,83485,85000,42500
1145125009,"NAGEEB N. SWADE, D.D.S., INC.",TOLEDO,OH,43623,CITIZENS BANK NATL ASSOC,RI,621210,12/30/2004,2005,60,2,1,0,2,1,1,N,N,,1/31/2005,17700,P I F,0,17700,8850
1145134005,"SOUTH COAST BOAT RENTALS, INC.",CHAUVIN,LA,70344,SOUTH LOUISIANA BANK,LA,0,4/18/1997,1997,84,3,2,0,0,1,0,N,N,,6/30/1997,279000,P I F,0,279000,209250
1145135001,"Turner Logging, Inc.",EAGLE RIVER,WI,54521,ASSOCIATED BANK NATL ASSOC,WI,113110,12/30/2004,2005,84,1,2,0,1,1,2,N,N,,1/31/2005,148610,P I F,0,148700,74350
1145144008,ANDERSON HIGHWAY SIGNS & SUPPL,MILLS,WY,82644,HILLTOP NATIONAL BANK,WY,0,4/18/1997,1997,12,52,1,0,0,1,0,N,N,,5/31/1997,204876,P I F,0,204876,153657
1145145004,"MMLM SERVICES, INC.",CANTON,OH,44720,CITIZENS BANK NATL ASSOC,RI,812310,12/30/2004,2005,49,15,1,0,15,1,1,N,N,13-Jul-10,8/31/2005,23423,CHGOFF,24908,25000,12500
1145155007,"NAGEEB N. SWADE, D.D.S., INC.",TOLEDO,OH,43623,CITIZENS BANK NATL ASSOC,RI,621210,12/30/2004,2005,84,2,1,0,2,1,1,Y,N,,9/30/2005,7277,P I F,0,5000,2500
1145165010,"Gladwin Optometric Center, Inc",Gladwin,MI,48624,"PNC BANK, NATIONAL ASSOCIATION",DE,621320,12/30/2004,2005,180,5,1,0,5,1,2,N,N,,2/28/2005,150000,P I F,0,150000,75000
1145184009,"DIXIE CLEANERS, INC.",TUPELO,MS,38801,BANCORPSOUTH BANK,MS,812320,4/18/1997,1997,126,4,2,0,0,1,0,N,N,,10/31/1997,183000,P I F,0,183000,137250
1145195008,"JABER PROPERTY & MANAGEMENT, I",DEARBORN,MI,48126,CITIZENS BANK NATL ASSOC,RI,531312,12/30/2004,2005,47,3,1,0,4,1,1,N,N,28-Jul-10,2/28/2005,74953,CHGOFF,74953,75000,37500
1145205009,"RPS Enterprises, LLC and First",CEDAR CITY,UT,84720,ZIONS FIRST NATIONAL BANK,UT,531120,12/30/2004,2005,83,55,1,0,55,1,2,Y,N,,1/31/2005,777799,P I F,0,250000,125000
1145214005,"ADVANCED PAPER SOLUTIONS, INC.",WATSONVILLE,CA,95076,WELLS FARGO BANK NATL ASSOC,SD,812332,4/18/1997,1997,96,60,1,0,0,1,0,0,N,,5/31/1997,250000,P I F,0,550000,412500
1145215001,"KONING DAYTOURS, INC.",EAST ROCHESTER,NY,14445,CITIZENS BANK NATL ASSOC,RI,561510,12/30/2004,2005,84,12,1,0,12,1,1,N,N,,11/30/2005,5,,0,50000,25000
1145224008,"DELTA TECH, INC.",MENTOR,OH,44060,THE HUNTINGTON NATIONAL BANK,OH,333512,4/18/1997,1997,84,8,1,0,0,1,0,N,N,,5/31/1998,100000,P I F,0,100000,75000
1145225004,"BRYAN L. JOHNSON, O.D., P.C.",TISHOMINGO,OK,73460,CAPITAL ONE NATL ASSOC,VA,621111,12/30/2004,2005,32,3,1,0,3,1,1,N,N,5-Oct-09,1/31/2005,50000,CHGOFF,29833,50000,25000
1145235007,"A&A PETRO & MINIMART, INC.",SOUTHGATE,MI,48195,CITIZENS BANK NATL ASSOC,RI,447110,12/30/2004,2005,84,3,2,0,3,1,1,N,N,,4/30/2005,75000,P I F,0,100000,50000
1145245010,"Shenandoah Title Services, LLC",Knoxville,MD,21758,MANUFACTURERS & TRADERS TR CO,MD,541191,12/30/2004,2005,60,1,2,0,1,1,1,Y,N,,3/31/2005,29900,P I F,0,25000,12500
1145264009,BERWICK HOTEL,BERWICK,PA,18603,UNITY BANK,NJ,0,4/18/1997,1997,276,8,1,0,0,1,0,0,N,4-Jun-08,5/31/1997,750000,CHGOFF,536223,750000,562500
1145265005,Hiller Container & Waste Inc,FAIRHAVEN,MA,2719,BANK OF AMERICA NATL ASSOC,RI,562119,12/30/2004,2005,36,1,2,0,1,1,2,Y,N,,1/31/2008,30000,P I F,0,30000,15000
1145275008,"Shenandoah Title Services, LLC",Knoxville,MD,21758,MANUFACTURERS & TRADERS TR CO,MD,541191,12/30/2004,2005,60,1,2,0,1,1,1,N,N,,1/31/2005,25000,P I F,0,25000,12500
1145283008,"RHK SOUTHERN AUTOMOTIVE, INC.",FORNEY,TX,75126,WELLS FARGO BANK NATL ASSOC,TX,0,1/5/1981,1981,187,41,1,0,0,0,0,N,N,27-Aug-90,3/5/1981,510000,CHGOFF,355362,510000,459000
1145285000,"Auto Chemical Distributing, In",LOS ANGELES,CA,90025,BANK OF AMERICA NATL ASSOC,NC,423850,12/30/2004,2005,9,10,1,0,10,1,2,Y,N,19-Sep-11,5/31/2005,239358,CHGOFF,41217,100000,50000
1145295003,NYC Team Inc,NEW YORK,NY,10069,BANK OF AMERICA NATL ASSOC,RI,531210,12/30/2004,2005,36,6,2,0,6,1,1,Y,N,,1/31/2005,50250,P I F,0,30000,15000
1145304008,"JEFFERSON WOOD PRODUCTS, INC.",STEUBENVILLE,OH,43952,THE HUNTINGTON NATIONAL BANK,OH,0,4/18/1997,1997,64,29,1,0,0,1,0,N,N,3-Nov-10,6/30/1997,100000,CHGOFF,79985,100000,75000
1145305004,Kathryn L. Staggs Muttz Kuttz,CLARKSVILLE,TN,37042,BANK OF AMERICA NATL ASSOC,NC,812910,12/30/2004,2005,84,6,2,0,6,1,1,Y,N,,1/31/2005,13331,P I F,0,10000,5000
1145315007,Sharon L Boyer DO PLLC,MESA,AZ,85202,JPMORGAN CHASE BANK NATL ASSOC,IL,621111,12/30/2004,2005,60,2,1,0,2,1,1,N,N,,1/31/2005,28500,P I F,0,28500,24225
1145324003,H.P. FINANCIAL SERVICE,SAN JOSE,CA,95132,COMERICA BANK,CA,0,4/18/1997,1997,300,3,2,0,0,1,0,0,N,,5/31/1997,97000,P I F,0,97000,77600
1145325010,"PERFORMANCE ZONE OUTFITTERS, L",AUBURN HILLS,MI,48326,CITIZENS BANK NATL ASSOC,RI,448210,12/30/2004,2005,84,3,1,0,4,1,1,N,N,,5/31/2005,90000,P I F,0,90000,45000
1145335002,PAUL MALINAK DBA MAIN CARBURET,AKRON,OH,44314,CITIZENS BANK NATL ASSOC,RI,336311,12/30/2004,2005,84,2,1,0,2,1,1,N,N,,1/31/2005,30000,P I F,0,30000,15000
1145345005,Bridgette Whitbeck DBA A Is Fo,VIRGINIA BEACH,VA,23462,BANK OF AMERICA NATL ASSOC,NC,453310,12/30/2004,2005,58,1,1,0,1,1,1,T,N,2-Jul-07,1/31/2005,5000,CHGOFF,4850,5000,2500
1145355008,J & R Dirtwork,FORT WORTH,TX,76179,JPMORGAN CHASE BANK NATL ASSOC,IL,234990,12/30/2004,2005,60,2,1,0,2,1,1,N,N,,1/31/2005,20800,P I F,0,20800,10400
1145365000,Bubba's Food & Liquor,HANFORD,CA,93230,BANK OF AMERICA NATL ASSOC,NC,445120,12/30/2004,2005,84,2,1,0,2,1,2,Y,N,,1/31/2005,13916,P I F,0,10000,5000
1145375003,"A+Home-Aid, Inc.",WINTER PARK,FL,32789,BANK OF AMERICA NATL ASSOC,NC,624120,12/30/2004,2005,84,8,1,0,8,1,1,Y,N,,3/31/2005,88500,P I F,0,50000,25000
1145384010,VIDEO TAKE OUT,ELLENDALE,ND,58436,CHOICE FINANCIAL GROUP,ND,532230,4/18/1997,1997,120,6,1,0,0,1,0,N,Y,,6/30/1997,45000,P I F,0,45000,36000
1145385006,PHILLIP'S AUTO SERVICE CORPORA,BOSTON,MA,2119,CITIZENS BANK NATL ASSOC,RI,811111,12/30/2004,2005,127,4,1,0,4,1,1,N,N,,1/31/2005,61600,P I F,0,62000,31000
1145394002,PRAIRIE CONNECTION,ASHLEY,ND,58413,MCINTOSH COUNTY BANK,ND,0,4/18/1997,1997,144,2,2,0,0,1,0,N,Y,,7/31/1997,13000,P I F,0,13000,10400
1145395009,"Ferrari Express, LLC",JACKSON,NJ,8527,BANK OF AMERICA NATL ASSOC,NC,445110,12/30/2004,2005,109,6,2,0,6,1,1,T,N,,1/31/2005,287714,P I F,0,100000,50000
1145405010,PAUL MALINAK DBA MAIN CARBURET,AKRON,OH,44314,CITIZENS BANK NATL ASSOC,RI,336311,12/30/2004,2005,84,2,1,0,2,1,1,Y,N,,8/31/2005,4105,P I F,0,1200,600
1145414006,HAMMERS HOMETOWN TAP,WHITEWATER,WI,53190,FIRST CITIZENS STATE BANK,WI,722410,4/18/1997,1997,120,2,1,0,0,1,0,N,Y,,5/31/1998,31000,P I F,0,31000,24800
1145415002,TIMOTHY MARTINEZ DBA MID CAPE,DENNIS,MA,2638,CITIZENS BANK NATL ASSOC,RI,621210,1/3/2005,2005,84,12,1,0,12,1,2,N,N,,1/31/2005,50000,P I F,0,50000,25000
1145425005,"Web Teks, Inc.",CHESAPEAKE,VA,23320,BANK OF AMERICA NATL ASSOC,NC,541511,12/30/2004,2005,84,8,1,0,10,1,2,Y,N,,4/30/2005,102037,P I F,0,60000,30000
1145435008,"Pub Stuff, LLC",MANAHAWKIN,NJ,8050,BANK OF AMERICA NATL ASSOC,NC,453998,12/30/2004,2005,83,1,2,0,1,1,1,Y,N,,1/31/2005,8765,P I F,0,7500,3750
1145444004,ROCKY RIVER BAKERY,TALYORS FALLS,MN,55082,CENTRAL BANK,WI,0,4/18/1997,1997,84,1,2,0,0,1,0,N,Y,,7/31/1999,100000,P I F,0,100000,80000
1145453000,OAKWOOD FURNITURE MANUFACTURIN,FLORENCE,AL,35630,BANK INDEPENDENT,AL,0,1/9/1981,1981,30,91,1,0,0,0,0,N,N,19-Jun-90,2/9/1981,555000,CHGOFF,152018,555000,499500
1145455003,Kwang S. Yoo dba C & S Beauty,HOLLYWOOD,FL,33023,BANK OF AMERICA NATL ASSOC,NC,423990,12/30/2004,2005,31,3,1,0,3,1,1,Y,N,24-Sep-09,3/31/2005,50000,CHGOFF,42055,50000,25000
1145464010,"DOLBEY-JAMISON OPTICAL CO.,INC",NORRISTOWN,PA,19401,WELLS FARGO BANK NATL ASSOC,PA,0,4/18/1997,1997,84,12,1,0,0,1,0,N,N,,12/31/1997,225000,P I F,0,225000,168750
1145484005,"KG SYSTEMS, INC.",BLOOMFIELD,NJ,7003,VALLEY NATIONAL BANK,NJ,0,4/18/1997,1997,300,5,1,0,0,1,0,0,N,,6/30/1997,250000,P I F,0,250000,187500
1145485001,"World Trade Group, Inc.",PITTSTON,PA,18640,MANUFACTURERS & TRADERS TR CO,NY,441221,12/30/2004,2005,60,3,1,0,3,1,1,Y,N,,1/31/2005,50000,P I F,0,50000,25000
1145495004,"PUSATERI FUNERAL HOME, INC.",NEWARK,NY,14513,CITIZENS BANK NATL ASSOC,RI,812210,12/30/2004,2005,84,3,1,0,3,1,1,N,N,,8/31/2005,312,,0,5000,2500
1145503002,PEPPERMINT PARLOR,MONTICELLO,UT,84535,ZIONS FIRST NATIONAL BANK,UT,0,1/12/1981,1981,60,2,2,0,0,0,0,N,N,2-Mar-89,2/5/1981,12000,CHGOFF,7832,12000,10800
1145504009,"SHOE BOX SYSTEMS, IMC.",OMAHA,NE,68154,CORE BANK,NE,541511,4/18/1997,1997,60,7,1,0,0,1,0,N,Y,,7/31/1997,90000,P I F,0,90000,72000
1145505005,Melody Campbell dba Giveaways,SALEM,OR,97302,BANK OF AMERICA NATL ASSOC,NC,323119,12/30/2004,2005,24,4,1,0,4,1,1,Y,N,11-Feb-10,1/31/2005,50000,CHGOFF,47177,50000,25000
